time,100-200,500-600,1000-1200,2000-3000
2020-08-07 12:06:12.004026,0,0,0,0
2020-08-07 12:07:12.120213,37.60982956854922,17.100684715086334,15.17842262967329,13.287657295314599
2020-08-07 12:08:12.220118,32.36768990685189,10.053468044575576,6.767354663491628,5.951879083169981
2020-08-07 12:09:12.320209,32.51675183975517,11.355633239121499,11.074911411381905,8.566447426364306
2020-08-07 12:10:12.420025,33.98356290484565,14.02885916940114,13.466767212722875,10.156521741279752
2020-08-07 12:11:12.479947,33.42878673475629,12.624850863331567,20.70046757029904,8.473471706044121
2020-08-07 12:12:12.580565,33.88289622634201,13.558822554309108,9.281233360109924,7.8201113593042875
2020-08-07 12:13:12.665776,36.05410528646066,13.766726486677477,40.491243172142596,9.930405064819167
2020-08-07 12:14:12.769732,32.49613257698938,11.343900907562931,9.343783483740498,11.496216902790705
2020-08-07 12:15:12.799802,34.89819545303317,13.278271071860011,11.018912408804354,10.311573928432434
2020-08-07 12:16:12.908826,36.00128394005933,15.39862504252977,13.246167039670981,11.502857996383453
2020-08-07 12:17:12.992481,33.32635290022596,10.863065582179399,7.346201193483443,6.3580618611928745
2020-08-07 12:18:13.090912,37.32183883178212,17.31152947257202,15.474762632099178,13.560083387287845
2020-08-07 12:19:13.179307,35.2599983984303,13.308942053901069,11.065981263080637,10.390337380788853
2020-08-07 12:20:13.288911,36.39257870356829,15.686936288507185,13.594863939228082,11.838712405226834
2020-08-07 12:21:13.381777,32.420137498400344,10.362567328802829,7.252769237590947,7.959527827449348
2020-08-07 12:22:13.478588,32.30458037991875,9.359514497133057,4.293759266054135,2.0539195938963677
2020-08-07 12:23:13.572845,36.69633415331619,16.36055092056595,14.348763105506514,12.585406900865284
2020-08-07 12:24:13.670959,34.515338955889135,12.500092259073996,10.002670798144123,9.266376092328658
2020-08-07 12:25:13.765142,35.51518587714108,14.37085521882677,11.981125797693407,10.342860047161503
2020-08-07 12:26:13.869570,32.15806732993999,11.190767243828526,8.91234348272843,11.371201248188132
2020-08-07 12:27:13.927331,34.12260265320668,11.972220007473934,9.127872288873437,8.241452998301218
2020-08-07 12:28:14.027998,34.45804608336662,11.375987816454744,8.121737889880444,7.1856950300373255
2020-08-07 12:29:14.127679,33.38799384703544,10.790448644017292,6.69289642889958,6.902390818312069
2020-08-07 12:30:14.211906,34.39158144490449,12.328586042759122,9.750772790292297,8.99335070162061
2020-08-07 12:31:14.317882,66.76927436484728,13.191741315236866,10.851279085094443,12.464533864869617
2020-08-07 12:32:14.419497,34.950439673001604,12.840624799176673,9.995399945396416,8.438653244180342
2020-08-07 12:33:14.527289,37.92292070510089,17.597613310445535,15.793227863985594,13.907043793949287
2020-08-07 12:34:14.566037,35.66188265198932,13.58001896656735,11.381999817976393,10.70132568400721
2020-08-07 12:35:14.664961,32.208445606271695,10.866379140286789,8.369551867010982,10.401724864016339
2020-08-07 12:36:14.701823,33.88866168271517,11.898402133981739,8.527309392576507,7.559837350453068
2020-08-07 12:37:14.804038,34.78311670851606,13.313587869389025,10.624868526751683,9.21787583197979
2020-08-07 12:38:14.899017,34.60725474872213,12.379171108917198,9.48926171748644,8.008718333615969
2020-08-07 12:39:14.974361,32.33431597680265,9.899229483196816,5.843426510502447,5.785117860528868
2020-08-07 12:40:15.068137,32.0741460547525,10.779887723813586,7.891624495819539,10.161740726048048
2020-08-07 12:41:15.152319,32.23154422074299,11.049712023827398,8.845398012980413,11.286938013024503
2020-08-07 12:42:15.243628,31.89604680526799,9.869887956273688,5.59820924259774,5.452839674919335
2020-08-07 12:43:15.353377,31.86850075428329,9.405611206392651,4.980429255777768,3.16660810991301
2020-08-07 12:44:15.451110,32.016845029590286,9.69021276728104,4.551170794690763,2.808805085666469
2020-08-07 12:45:15.547491,34.30268827833813,12.244144322131728,9.63425037098755,8.858587396731204
2020-08-07 12:46:15.647595,32.71561054674109,10.498178756822833,6.4343364256021935,7.0077555875023005
2020-08-07 12:47:15.749538,38.10022250168828,17.949945785364356,16.15971058171637,14.222281323757771
2020-08-07 12:48:15.829541,36.137494839444685,15.32724549355276,13.41608949502281,12.022155969389388
2020-08-07 12:49:15.937749,32.378756948969425,11.182161129428787,9.110314685278945,10.18212016589101
2020-08-07 12:50:16.027687,35.26760959821489,13.420397942447618,11.251236236876316,10.580816998273596
2020-08-07 12:51:16.127632,32.52428997135512,12.3230722168863,10.627879053895919,10.363865304275867
2020-08-07 12:52:16.184369,32.05602058600881,10.765263572238128,8.381963842740866,7.921357260276455
2020-08-07 12:53:16.284454,37.177989567459505,11.127217678791276,8.635561530273637,8.24406645272743
2020-08-07 12:54:16.378192,32.15179612033678,9.111566682670569,4.4719617853843605,2.338183860465202
2020-08-07 12:55:16.477766,33.69965379484076,11.032258096088581,7.185589586267047,6.374423344293047
2020-08-07 12:56:16.568120,34.40203499759584,12.15538921288329,9.44682478918802,8.63101144782111
2020-08-07 12:57:16.677748,32.297673354062745,9.873502502183863,5.827536073786653,5.178133008368566
2020-08-07 12:58:16.767831,34.132097746013926,10.964943811696914,7.53788396803012,6.559964251310492
2020-08-07 12:59:16.847018,32.95431015282246,10.575369246614601,6.161700683608558,5.256103085829207
2020-08-07 13:00:16.946482,33.56585157543201,11.030310605538018,7.473322502672468,6.064069458535339
2020-08-07 13:01:17.037553,32.40860784780077,10.838964928795155,8.208539397891895,10.514897221258304
2020-08-07 13:02:17.109167,32.42610893592441,10.391600288441971,7.1376184898052735,8.009444637300996
2020-08-07 13:03:17.211242,32.37704339496825,10.500631076216418,7.783544500231496,7.620165224176795
2020-08-07 13:04:17.300106,34.40635031519949,13.155264376947281,10.542501715532534,8.970594459118454
2020-08-07 13:05:17.387755,32.40275623115677,10.086558190763878,5.846506785389708,6.045962815503096
2020-08-07 13:06:17.463516,31.953860497592455,9.4761271417033,5.475181028653476,3.6804936964487696
2020-08-07 13:07:17.557606,32.954706798532136,9.394380288568096,4.714961867303037,2.7047840830528758
2020-08-07 13:08:17.690980,32.17464478246397,10.008349148878505,6.505655644420384,6.339370306918919
2020-08-07 13:09:17.762870,32.607881602835946,10.195785450914775,5.637148181508378,4.448663048009069
2020-08-07 13:10:17.859408,32.25658104952411,10.602309825497139,7.260469545974458,9.060140542307169
2020-08-07 13:11:17.929425,35.378395711778,13.801301107026088,11.667985238307633,11.005177234930812
2020-08-07 13:12:18.027482,34.35002136872998,12.65795351828417,9.698372138936485,8.600887234097078
