time,temp,humi,pres
2020-11-21 00:00:25.796002,17.604129519514,67.47080143125898,1021.9378706808014
2020-11-21 00:01:25.951639,17.5928758391848,67.5034746132334,1021.957460921324
2020-11-21 00:02:26.056847,17.676707580071362,67.2358333763495,1021.9769827882433
2020-11-21 00:03:26.156831,17.703704247660234,67.09545815099939,1022.0110723819613
2020-11-21 00:04:26.262952,17.717521449788066,67.0721758113357,1022.0416785769407
2020-11-21 00:05:26.343342,17.681650813069535,67.18975199133207,1022.08913069655
2020-11-21 00:06:26.436749,17.700249464068502,67.2586418364148,1022.1019351302579
2020-11-21 00:07:26.536848,17.74158698674354,67.06399328091806,1022.1203734236964
2020-11-21 00:08:26.626880,17.74212776239996,67.09913831667119,1022.1173766430192
2020-11-21 00:09:26.746857,17.686204013421175,67.27485409333904,1022.1155285384309
2020-11-21 00:10:26.841523,17.720303718375657,67.17235962291275,1022.0796146455207
2020-11-21 00:11:26.923074,17.68649829642219,67.30857846890935,1022.0384177826345
2020-11-21 00:12:27.016842,17.725387031112245,67.1406641539016,1022.0150598019767
2020-11-21 00:13:27.116929,17.61350176275071,67.36861209376373,1022.0139208162932
2020-11-21 00:14:27.217640,17.69329165911789,67.13759548580703,1022.0000396549665
2020-11-21 00:15:27.316887,17.73149174522025,67.0596611451433,1022.0068368980184
2020-11-21 00:16:27.416838,17.68299440430976,66.99404438683302,1022.0191690203343
2020-11-21 00:17:27.526842,17.649865733996545,67.1818019202424,1022.0326824291151
2020-11-21 00:18:27.632293,17.66386085918609,67.06386265365249,1022.0411294898898
2020-11-21 00:19:27.704081,17.62294015314997,67.09637001978773,1022.0412657299894
2020-11-21 00:20:27.787540,17.615786711057122,67.22595192519395,1022.0086278912903
2020-11-21 00:21:27.896345,17.46273835801902,67.58591881168235,1021.9989964149739
2020-11-21 00:22:28.003139,17.574651216857198,67.36503086430523,1022.0089347845424
2020-11-21 00:23:28.082958,17.69762608770188,66.80700422198109,1022.0121636256176
2020-11-21 00:24:28.166840,17.658109313476384,66.96997010579183,1022.028049164875
2020-11-21 00:25:28.282236,17.51678322853753,67.43548616122428,1022.0190559558988
2020-11-21 00:26:28.358354,17.593178847972066,67.14900803343244,1021.9860611464293
2020-11-21 00:27:28.432474,17.468100570188383,67.48129246071986,1021.9670554715583
2020-11-21 00:28:28.516848,17.526294749106487,67.29161933766645,1021.9714412297013
2020-11-21 00:29:28.627638,17.55834567071341,67.22082135778169,1022.0190465147442
2020-11-21 00:30:28.711746,17.61977049531822,66.82597735126573,1022.04032890068
2020-11-21 00:31:28.806849,17.61591585519649,66.93819333942362,1022.037923936712
2020-11-21 00:32:28.926833,17.520748386269453,67.11877783247319,1022.0314286315047
2020-11-21 00:33:29.008363,17.551190721985996,66.99033734908308,1022.0197678460413
2020-11-21 00:34:29.094801,17.57450155585183,67.08551429065076,1022.0106812843877
2020-11-21 00:35:29.138023,17.5121447950554,67.00349004987328,1022.028447707946
2020-11-21 00:36:29.216893,17.522024180904726,67.12800466798136,1022.0394924228665
2020-11-21 00:37:29.322016,17.52634748466089,67.02757581306841,1022.0419339165817
2020-11-21 00:38:29.412265,17.55258262719698,66.98450459049073,1022.0562401137574
2020-11-21 00:39:29.506047,17.599536175937804,66.84564713831314,1022.053480502112
2020-11-21 00:40:29.606884,17.516632431963515,67.10925032235242,1022.0205525574638
2020-11-21 00:41:29.716638,17.522342406854253,66.97451217545807,1021.9969812038399
