time,temp,humi,pres
2021-02-01 00:00:46.200316,18.282646837516353,67.25260534675115,996.2375992112782
2021-02-01 00:01:46.279045,18.430131318933192,66.55833396050248,996.2437646142572
2021-02-01 00:02:46.350305,18.42085454173695,66.52897897127286,996.2551495376944
2021-02-01 00:03:46.426530,18.44218299878545,66.73789028408626,996.2758219499304
2021-02-01 00:04:46.490323,18.331797514073926,66.84283848838643,996.2621552553808
2021-02-01 00:05:46.567715,18.331341783614544,67.23774073457804,996.3013744604843
2021-02-01 00:06:46.630307,18.32160117095526,67.13352858040705,996.2615864865983
2021-02-01 00:07:46.708881,18.532167743323367,66.42712496009597,996.2439684479566
2021-02-01 00:08:46.770353,18.452859425840032,66.92914211983495,996.2546942479784
2021-02-01 00:09:46.845332,18.341090530749028,67.299189312772,996.2741326994432
2021-02-01 00:10:46.910305,18.457497815489123,66.31104458766991,996.3105524505419
2021-02-01 00:11:46.990309,18.4227180423943,66.70407475904732,996.3503155934441
2021-02-01 00:12:47.070317,18.4704853073802,66.27896494101807,996.3523727415992
2021-02-01 00:13:47.150304,18.34803997842958,67.00303132868282,996.3676583631401
2021-02-01 00:14:47.226339,18.510839308256593,66.91082145704401,996.3968582979735
2021-02-01 00:15:47.290308,18.4565864773764,66.51779265170788,996.3590835643123
2021-02-01 00:16:47.365064,18.655464849768734,65.89760632132977,996.3847352258475
2021-02-01 00:17:47.430300,18.645724224246546,66.20513019969266,996.4325739303329
2021-02-01 00:18:47.505733,18.53821401396419,66.91504992530675,996.4790903883555
2021-02-01 00:19:47.570311,18.648127556804987,65.90758821065572,996.4541550439426
2021-02-01 00:20:47.645008,18.602679494515243,66.41960228012621,996.4520036400786
2021-02-01 00:21:47.710303,18.616594679867532,66.6949844516858,996.4908957294529
2021-02-01 00:22:47.791378,18.668072655068507,66.22231493414789,996.5106824670179
2021-02-01 00:23:47.860307,18.586453325405632,66.34270189127021,996.541027237565
2021-02-01 00:24:47.942926,18.617522358943567,66.52453282371266,996.5863373382034
