22
22
22
22
22
22
22
22
9.217675041526471
28.961600123507456
28.94701359458548
28.89666655544257
28.82626608015785
28.761512001198383
"[datetime.datetime(2020, 7, 30, 19, 42, 44, 948638), 9.217675041526471]"
"[datetime.datetime(2020, 7, 30, 19, 42, 45, 590200), 28.99884343458673]"
"[datetime.datetime(2020, 7, 30, 19, 42, 46, 229447), 28.927031342607755]"
"[datetime.datetime(2020, 7, 30, 19, 42, 46, 875791), 28.859454053222354]"
"[datetime.datetime(2020, 7, 30, 19, 42, 47, 516436), 28.849572851873354]"
"[datetime.datetime(2020, 7, 30, 19, 42, 48, 161639), 28.840162184604843]"
"[datetime.datetime(2020, 7, 30, 19, 42, 48, 913357), 28.77729023110232]"
