time,distance,litros,litrosTotales
2023-09-01 00:00:20.206752,17.0,5928.0,1.0
2023-09-01 00:01:24.729538,17.0,5928.0,1.0
2023-09-01 00:02:29.301840,17.01,5928.0,1.0
2023-09-01 00:03:33.825868,16.99,5928.0,1.0
2023-09-01 00:04:38.371321,17.28,5922.0,1.0
2023-09-01 00:05:42.924749,17.32,5916.0,1.0
2023-09-01 00:06:47.447167,17.3,5916.0,1.0
2023-09-01 00:07:51.971309,17.98,5892.0,1.0
2023-09-01 00:08:56.544255,17.02,5928.0,1.0
2023-09-01 00:10:01.116689,16.92,5934.0,1.0
2023-09-01 00:11:05.664302,17.01,5928.0,1.0
2023-09-01 00:12:10.196320,17.3,5916.0,1.0
2023-09-01 00:13:14.750804,17.26,5922.0,1.0
2023-09-01 00:14:19.317453,17.29,5922.0,1.0
2023-09-01 00:15:23.893335,17.32,5916.0,1.0
2023-09-01 00:16:28.449884,18.02,5892.0,1.0
2023-09-01 00:17:32.990975,16.99,5928.0,1.0
2023-09-01 00:18:37.554761,17.01,5928.0,1.0
2023-09-01 00:19:42.116734,17.29,5922.0,1.0
2023-09-01 00:20:46.654816,17.37,5916.0,1.0
2023-09-01 00:21:51.226342,17.3,5916.0,1.0
2023-09-01 00:22:55.786938,17.34,5916.0,1.0
2023-09-01 00:24:00.308429,17.35,5916.0,1.0
2023-09-01 00:25:04.856706,18.51,5874.0,1.0
2023-09-01 00:26:09.408911,16.95,5934.0,1.0
2023-09-01 00:27:13.954099,16.96,5928.0,1.0
2023-09-01 00:28:18.476513,17.45,5916.0,1.0
2023-09-01 00:29:23.059383,17.33,5916.0,1.0
2023-09-01 00:30:27.602366,17.37,5916.0,1.0
2023-09-01 00:31:32.120678,17.29,5922.0,1.0
2023-09-01 00:32:36.668471,17.3,5916.0,1.0
2023-09-01 00:33:41.217446,17.94,5898.0,1.0
2023-09-01 00:34:45.781975,16.96,5928.0,1.0
2023-09-01 00:35:50.357731,16.45,5946.0,1.0
2023-09-01 00:36:54.936807,17.01,5928.0,1.0
2023-09-01 00:37:59.506409,17.3,5916.0,1.0
2023-09-01 00:39:04.044673,17.31,5916.0,1.0
2023-09-01 00:40:08.615779,17.35,5916.0,1.0
2023-09-01 00:41:13.180291,17.35,5916.0,1.0
2023-09-01 00:42:17.756457,17.38,5916.0,1.0
2023-09-01 00:43:22.323306,17.93,5898.0,1.0
2023-09-01 00:44:26.887569,17.01,5928.0,1.0
2023-09-01 00:45:31.429576,16.96,5928.0,1.0
2023-09-01 00:46:35.985199,16.96,5928.0,1.0
2023-09-01 00:47:40.506563,17.33,5916.0,1.0
2023-09-01 00:48:45.076451,17.29,5922.0,1.0
2023-09-01 00:49:49.596611,17.32,5916.0,1.0
2023-09-01 00:50:54.162543,17.3,5916.0,1.0
2023-09-01 00:51:58.724456,17.38,5916.0,1.0
2023-09-01 00:53:03.250713,18.17,5886.0,1.0
2023-09-01 00:54:07.823209,17.0,5928.0,1.0
2023-09-01 00:55:12.367476,17.0,5928.0,1.0
2023-09-01 00:56:16.880430,16.95,5934.0,1.0
2023-09-01 00:57:21.440288,17.32,5916.0,1.0
2023-09-01 00:58:26.004294,17.3,5916.0,1.0
2023-09-01 00:59:30.492324,17.31,5916.0,1.0
2023-09-01 01:00:35.016063,17.35,5916.0,1.0
2023-09-01 01:01:39.575497,18.0,5892.0,1.0
2023-09-01 01:02:44.124320,16.95,5934.0,1.0
2023-09-01 01:03:48.656342,16.98,5928.0,1.0
2023-09-01 01:04:53.172317,17.01,5928.0,1.0
2023-09-01 01:05:57.720983,17.28,5922.0,1.0
2023-09-01 01:07:02.256350,17.27,5922.0,1.0
2023-09-01 01:08:06.772474,17.28,5922.0,1.0
2023-09-01 01:09:11.337445,17.34,5916.0,1.0
2023-09-01 01:10:15.892987,17.36,5916.0,1.0
2023-09-01 01:11:20.456466,18.0,5892.0,1.0
2023-09-01 01:12:24.964434,16.99,5928.0,1.0
2023-09-01 01:13:29.492653,16.99,5928.0,1.0
2023-09-01 01:14:34.037546,17.08,5928.0,1.0
2023-09-01 01:15:38.611259,17.3,5916.0,1.0
2023-09-01 01:16:43.104323,17.3,5916.0,1.0
2023-09-01 01:17:47.678759,17.29,5922.0,1.0
2023-09-01 01:18:52.232449,17.28,5922.0,1.0
2023-09-01 01:19:56.812121,17.32,5916.0,1.0
2023-09-01 01:21:01.364547,17.99,5892.0,1.0
2023-09-01 01:22:05.893179,16.97,5928.0,1.0
2023-09-01 01:23:10.452402,16.97,5928.0,1.0
2023-09-01 01:24:14.960284,17.01,5928.0,1.0
2023-09-01 01:25:19.516069,17.29,5922.0,1.0
2023-09-01 01:26:24.052445,17.32,5916.0,1.0
2023-09-01 01:27:28.564625,17.32,5916.0,1.0
2023-09-01 01:28:33.128323,17.34,5916.0,1.0
2023-09-01 01:29:37.681885,17.95,5898.0,1.0
2023-09-01 01:30:42.243677,17.0,5928.0,1.0
2023-09-01 01:31:46.789736,17.05,5928.0,1.0
2023-09-01 01:32:51.321578,16.99,5928.0,1.0
2023-09-01 01:33:55.848308,17.32,5916.0,1.0
2023-09-01 01:35:00.393769,17.37,5916.0,1.0
2023-09-01 01:36:04.906988,17.32,5916.0,1.0
2023-09-01 01:37:09.432048,17.34,5916.0,1.0
2023-09-01 01:38:13.956499,18.03,5892.0,1.0
2023-09-01 01:39:18.483125,17.03,5928.0,1.0
2023-09-01 01:40:22.998370,16.96,5928.0,1.0
2023-09-01 01:41:27.536378,16.99,5928.0,1.0
2023-09-01 01:42:32.093295,17.33,5916.0,1.0
2023-09-01 01:43:36.592346,17.32,5916.0,1.0
2023-09-01 01:44:41.153139,17.28,5922.0,1.0
2023-09-01 01:45:45.713994,17.31,5916.0,1.0
2023-09-01 01:46:50.224087,17.29,5922.0,1.0
2023-09-01 01:47:54.713985,18.02,5892.0,1.0
2023-09-01 01:48:59.253173,16.99,5928.0,1.0
2023-09-01 01:50:03.820916,17.01,5928.0,1.0
2023-09-01 01:51:08.372573,16.98,5928.0,1.0
2023-09-01 01:52:12.856689,22.42,5736.0,1.0
2023-09-01 01:53:17.402518,17.33,5916.0,1.0
2023-09-01 01:54:21.965597,17.31,5916.0,1.0
2023-09-01 01:55:26.500334,17.31,5916.0,1.0
2023-09-01 01:56:31.071856,18.69,5868.0,1.0
2023-09-01 01:57:35.576432,17.01,5928.0,1.0
2023-09-01 01:58:40.164556,16.96,5928.0,1.0
2023-09-01 01:59:44.686372,17.05,5928.0,1.0
2023-09-01 02:00:49.212711,17.33,5916.0,1.0
2023-09-01 02:01:53.757844,17.31,5916.0,1.0
2023-09-01 02:02:58.305174,17.44,5916.0,1.0
2023-09-01 02:04:02.863790,17.32,5916.0,1.0
2023-09-01 02:05:07.424063,17.3,5916.0,1.0
2023-09-01 02:06:12.007939,18.01,5892.0,1.0
2023-09-01 02:07:16.569605,17.03,5928.0,1.0
2023-09-01 02:08:21.120279,17.0,5928.0,1.0
2023-09-01 02:09:25.661786,17.03,5928.0,1.0
