time,distance,litros,litrosTotales
2024-01-13 00:00:15.767282,34.82,5298.0,1.0
2024-01-13 00:01:27.858070,34.28,5322.0,1.0
2024-01-13 00:02:39.899889,34.32,5316.0,1.0
2024-01-13 00:03:51.983331,34.91,5298.0,1.0
2024-01-13 00:05:04.061401,35.07,5292.0,1.0
2024-01-13 00:06:16.125380,34.59,5310.0,1.0
2024-01-13 00:07:28.226798,34.15,5322.0,1.0
2024-01-13 00:08:40.322010,34.59,5310.0,1.0
2024-01-13 00:09:52.414476,34.6,5310.0,1.0
2024-01-13 00:11:04.492784,35.06,5292.0,1.0
2024-01-13 00:12:16.542839,34.07,5328.0,1.0
2024-01-13 00:13:28.645274,34.08,5328.0,1.0
2024-01-13 00:14:40.681305,34.04,5328.0,1.0
2024-01-13 00:15:52.764591,34.08,5328.0,1.0
2024-01-13 00:17:04.819991,34.82,5298.0,1.0
2024-01-13 00:18:16.929332,34.84,5298.0,1.0
2024-01-13 00:19:28.998439,34.1,5328.0,1.0
2024-01-13 00:20:41.106699,34.02,5328.0,1.0
2024-01-13 00:21:53.141161,34.03,5328.0,1.0
2024-01-13 00:23:05.242148,34.05,5328.0,1.0
2024-01-13 00:24:17.336156,34.56,5310.0,1.0
2024-01-13 00:25:29.449871,35.08,5292.0,1.0
2024-01-13 00:26:41.558300,34.59,5310.0,1.0
2024-01-13 00:27:53.639104,34.56,5310.0,1.0
2024-01-13 00:29:05.730806,34.65,5304.0,1.0
2024-01-13 00:30:17.833327,34.61,5310.0,1.0
2024-01-13 00:31:29.939589,34.05,5328.0,1.0
2024-01-13 00:32:42.008868,34.08,5328.0,1.0
2024-01-13 00:33:54.114948,34.58,5310.0,1.0
2024-01-13 00:35:06.217462,34.6,5310.0,1.0
2024-01-13 00:36:18.300663,34.59,5310.0,1.0
2024-01-13 00:37:30.379213,34.06,5328.0,1.0
2024-01-13 00:38:42.481590,34.02,5328.0,1.0
2024-01-13 00:39:54.590167,34.08,5328.0,1.0
2024-01-13 00:41:06.655370,34.04,5328.0,1.0
2024-01-13 00:42:18.753323,34.82,5298.0,1.0
2024-01-13 00:43:30.827680,34.87,5298.0,1.0
2024-01-13 00:44:42.938789,34.9,5298.0,1.0
2024-01-13 00:45:54.989321,34.36,5316.0,1.0
2024-01-13 00:47:07.053292,34.31,5316.0,1.0
2024-01-13 00:48:19.117704,34.42,5316.0,1.0
2024-01-13 00:49:31.202877,34.33,5316.0,1.0
