time,distance,litros,litrosTotales
2024-05-28 00:00:17.839513,16.44,5952.0,1.0
2024-05-28 00:01:22.387581,16.42,5952.0,1.0
2024-05-28 00:02:26.947560,16.4,5952.0,1.0
2024-05-28 00:03:31.502056,16.36,5952.0,1.0
2024-05-28 00:04:36.076227,16.45,5946.0,1.0
2024-05-28 00:05:40.629678,16.43,5952.0,1.0
2024-05-28 00:06:45.143589,16.44,5952.0,1.0
2024-05-28 00:07:49.677035,16.36,5952.0,1.0
2024-05-28 00:08:54.253667,16.43,5952.0,1.0
2024-05-28 00:09:58.805799,16.43,5952.0,1.0
2024-05-28 00:11:03.388794,16.39,5952.0,1.0
2024-05-28 00:12:07.898810,16.41,5952.0,1.0
2024-05-28 00:13:12.429942,17.38,5916.0,1.0
2024-05-28 00:14:16.998555,17.01,5928.0,1.0
2024-05-28 00:15:21.544228,17.34,5916.0,1.0
2024-05-28 00:16:26.103626,17.41,5916.0,1.0
2024-05-28 00:17:30.631645,17.34,5916.0,1.0
2024-05-28 00:18:35.200961,16.38,5952.0,1.0
2024-05-28 00:19:39.772151,16.36,5952.0,1.0
2024-05-28 00:20:44.295345,16.4,5952.0,1.0
2024-05-28 00:21:48.824382,16.38,5952.0,1.0
2024-05-28 00:22:53.403700,16.38,5952.0,1.0
2024-05-28 00:23:57.970444,17.39,5916.0,1.0
2024-05-28 00:25:02.548348,17.09,5928.0,1.0
2024-05-28 00:26:07.120434,17.03,5928.0,1.0
2024-05-28 00:27:11.636418,17.36,5916.0,1.0
2024-05-28 00:28:16.200766,17.42,5916.0,1.0
2024-05-28 00:29:20.759636,17.37,5916.0,1.0
2024-05-28 00:30:25.287390,17.37,5916.0,1.0
2024-05-28 00:31:29.857572,17.35,5916.0,1.0
2024-05-28 00:32:34.371621,17.36,5916.0,1.0
2024-05-28 00:33:38.945661,16.44,5952.0,1.0
2024-05-28 00:34:43.472294,16.36,5952.0,1.0
2024-05-28 00:35:48.051288,16.43,5952.0,1.0
2024-05-28 00:36:52.599726,16.4,5952.0,1.0
2024-05-28 00:37:57.171916,16.41,5952.0,1.0
2024-05-28 00:39:01.719563,16.36,5952.0,1.0
2024-05-28 00:40:06.275573,16.38,5952.0,1.0
2024-05-28 00:41:10.809376,16.37,5952.0,1.0
2024-05-28 00:42:15.342718,16.4,5952.0,1.0
2024-05-28 00:43:19.926996,16.41,5952.0,1.0
2024-05-28 00:44:24.506987,16.36,5952.0,1.0
2024-05-28 00:45:29.060557,16.4,5952.0,1.0
2024-05-28 00:46:33.605958,16.41,5952.0,1.0
2024-05-28 00:47:38.139616,16.41,5952.0,1.0
2024-05-28 00:48:42.684704,16.36,5952.0,1.0
2024-05-28 00:49:47.223577,16.39,5952.0,1.0
2024-05-28 00:50:51.793957,16.4,5952.0,1.0
2024-05-28 00:51:56.373771,16.4,5952.0,1.0
2024-05-28 00:53:00.911980,16.4,5952.0,1.0
2024-05-28 00:54:05.492168,16.42,5952.0,1.0
2024-05-28 00:55:10.061926,16.44,5952.0,1.0
2024-05-28 00:56:14.631671,17.37,5916.0,1.0
2024-05-28 00:57:19.200285,16.4,5952.0,1.0
2024-05-28 00:58:23.709057,16.42,5952.0,1.0
2024-05-28 00:59:28.223684,16.66,5940.0,1.0
2024-05-28 01:00:32.799470,16.39,5952.0,1.0
2024-05-28 01:01:37.351550,16.38,5952.0,1.0
2024-05-28 01:02:41.878269,16.44,5952.0,1.0
2024-05-28 01:03:46.371523,16.43,5952.0,1.0
2024-05-28 01:04:50.947425,16.36,5952.0,1.0
2024-05-28 01:05:55.499438,16.39,5952.0,1.0
2024-05-28 01:07:00.057589,17.34,5916.0,1.0
2024-05-28 01:08:04.613209,17.32,5916.0,1.0
2024-05-28 01:09:09.160102,16.41,5952.0,1.0
2024-05-28 01:10:13.699758,16.34,5952.0,1.0
2024-05-28 01:11:18.224770,16.4,5952.0,1.0
2024-05-28 01:12:22.791590,16.4,5952.0,1.0
2024-05-28 01:13:27.340052,16.37,5952.0,1.0
2024-05-28 01:14:31.885019,16.42,5952.0,1.0
2024-05-28 01:15:36.438851,16.37,5952.0,1.0
2024-05-28 01:16:40.992426,16.42,5952.0,1.0
2024-05-28 01:17:45.563522,16.35,5952.0,1.0
2024-05-28 01:18:50.100926,16.56,5946.0,1.0
2024-05-28 01:19:54.617973,16.42,5952.0,1.0
2024-05-28 01:20:59.192282,16.36,5952.0,1.0
2024-05-28 01:22:03.769798,16.35,5952.0,1.0
2024-05-28 01:23:08.313641,16.43,5952.0,1.0
2024-05-28 01:24:12.893488,16.36,5952.0,1.0
2024-05-28 01:25:17.421925,16.42,5952.0,1.0
2024-05-28 01:26:22.000352,16.34,5952.0,1.0
2024-05-28 01:27:26.530112,16.4,5952.0,1.0
2024-05-28 01:28:31.051642,16.5,5946.0,1.0
2024-05-28 01:29:35.616331,16.4,5952.0,1.0
2024-05-28 01:30:40.190548,16.39,5952.0,1.0
2024-05-28 01:31:44.752675,16.43,5952.0,1.0
2024-05-28 01:32:49.249737,16.44,5952.0,1.0
2024-05-28 01:33:53.780559,16.37,5952.0,1.0
2024-05-28 01:34:58.359530,16.4,5952.0,1.0
2024-05-28 01:36:02.932839,16.37,5952.0,1.0
2024-05-28 01:37:07.479660,16.4,5952.0,1.0
2024-05-28 01:38:12.037699,16.38,5952.0,1.0
2024-05-28 01:39:16.594996,16.42,5952.0,1.0
2024-05-28 01:40:21.170579,16.44,5952.0,1.0
2024-05-28 01:41:25.694919,16.41,5952.0,1.0
2024-05-28 01:42:30.233453,16.4,5952.0,1.0
2024-05-28 01:43:34.805644,16.44,5952.0,1.0
2024-05-28 01:44:39.358486,16.37,5952.0,1.0
2024-05-28 01:45:43.917842,16.39,5952.0,1.0
2024-05-28 01:46:48.494760,16.38,5952.0,1.0
2024-05-28 01:47:53.037072,16.39,5952.0,1.0
2024-05-28 01:48:57.611065,16.34,5952.0,1.0
2024-05-28 01:50:02.139606,16.4,5952.0,1.0
2024-05-28 01:51:06.695738,16.38,5952.0,1.0
2024-05-28 01:52:11.275176,16.37,5952.0,1.0
2024-05-28 01:53:15.827597,16.38,5952.0,1.0
2024-05-28 01:54:20.410045,16.36,5952.0,1.0
2024-05-28 01:55:24.984899,16.44,5952.0,1.0
2024-05-28 01:56:29.558094,16.0,5964.0,1.0
2024-05-28 01:57:34.121670,16.35,5952.0,1.0
2024-05-28 01:58:38.710060,16.43,5952.0,1.0
2024-05-28 01:59:43.244050,16.37,5952.0,1.0
2024-05-28 02:00:47.813490,16.38,5952.0,1.0
2024-05-28 02:01:52.393145,16.43,5952.0,1.0
2024-05-28 02:02:56.974045,16.4,5952.0,1.0
2024-05-28 02:04:01.547508,16.36,5952.0,1.0
2024-05-28 02:05:06.127683,16.45,5946.0,1.0
2024-05-28 02:06:10.672795,16.43,5952.0,1.0
2024-05-28 02:07:15.185434,16.4,5952.0,1.0
2024-05-28 02:08:19.699635,16.41,5952.0,1.0
2024-05-28 02:09:24.231677,16.41,5952.0,1.0
2024-05-28 02:10:28.749813,16.36,5952.0,1.0
2024-05-28 02:11:33.318921,16.54,5946.0,1.0
2024-05-28 02:12:37.866105,16.32,5952.0,1.0
2024-05-28 02:13:42.431629,16.4,5952.0,1.0
2024-05-28 02:14:46.943594,16.38,5952.0,1.0
2024-05-28 02:15:51.515055,15.85,5970.0,1.0
2024-05-28 02:16:56.061551,16.4,5952.0,1.0
2024-05-28 02:18:00.630190,16.36,5952.0,1.0
2024-05-28 02:19:05.157415,16.34,5952.0,1.0
2024-05-28 02:20:09.699720,16.4,5952.0,1.0
2024-05-28 02:21:14.256179,16.37,5952.0,1.0
2024-05-28 02:22:18.802090,16.38,5952.0,1.0
2024-05-28 02:23:23.375997,16.39,5952.0,1.0
2024-05-28 02:24:27.947569,16.41,5952.0,1.0
2024-05-28 02:25:32.478651,16.43,5952.0,1.0
2024-05-28 02:26:37.033422,16.4,5952.0,1.0
2024-05-28 02:27:41.561130,16.4,5952.0,1.0
2024-05-28 02:28:46.113519,16.38,5952.0,1.0
2024-05-28 02:29:50.651472,16.4,5952.0,1.0
2024-05-28 02:30:55.204158,16.41,5952.0,1.0
2024-05-28 02:31:59.783922,16.29,5952.0,1.0
2024-05-28 02:33:04.301402,16.61,5946.0,1.0
2024-05-28 02:34:08.875136,16.13,5958.0,1.0
2024-05-28 02:35:13.443752,16.34,5952.0,1.0
2024-05-28 02:36:18.019431,16.34,5952.0,1.0
2024-05-28 02:37:22.572787,16.4,5952.0,1.0
