time,distance,litros,litrosTotales
2023-06-26 00:01:04.363973,15.39,5988.0,1.0
2023-06-26 00:02:08.916380,15.03,6000.0,1.0
2023-06-26 00:03:13.468326,14.31,6024.0,1.0
2023-06-26 00:04:17.998376,14.72,6012.0,1.0
2023-06-26 00:05:22.552088,15.07,6000.0,1.0
2023-06-26 00:06:27.112009,13.92,6036.0,1.0
2023-06-26 00:07:31.665292,14.02,6036.0,1.0
2023-06-26 00:08:36.201174,14.36,6024.0,1.0
2023-06-26 00:09:40.740101,14.36,6024.0,1.0
2023-06-26 00:10:45.304357,14.34,6024.0,1.0
2023-06-26 00:11:49.812008,14.63,6012.0,1.0
2023-06-26 00:12:54.341275,14.71,6012.0,1.0
2023-06-26 00:13:58.900012,15.04,6000.0,1.0
2023-06-26 00:15:03.420282,15.02,6000.0,1.0
2023-06-26 00:16:07.975669,14.27,6024.0,1.0
2023-06-26 00:17:12.529315,14.29,6024.0,1.0
2023-06-26 00:18:17.069126,14.36,6024.0,1.0
2023-06-26 00:19:21.609550,14.63,6012.0,1.0
2023-06-26 00:20:26.165112,14.67,6012.0,1.0
2023-06-26 00:21:30.708848,14.66,6012.0,1.0
2023-06-26 00:22:35.265482,13.28,6060.0,1.0
2023-06-26 00:23:39.786067,13.62,6048.0,1.0
2023-06-26 00:24:44.311841,13.64,6048.0,1.0
2023-06-26 00:25:48.876421,14.65,6012.0,1.0
2023-06-26 00:26:53.397948,15.31,5988.0,1.0
2023-06-26 00:27:57.940338,15.24,5994.0,1.0
2023-06-26 00:29:02.460134,16.05,5964.0,1.0
2023-06-26 00:30:07.020681,15.68,5976.0,1.0
2023-06-26 00:31:11.516121,16.0,5964.0,1.0
2023-06-26 00:32:16.059330,15.03,6000.0,1.0
2023-06-26 00:33:20.579825,15.35,5988.0,1.0
2023-06-26 00:34:25.143579,15.66,5976.0,1.0
2023-06-26 00:35:29.700102,15.72,5976.0,1.0
2023-06-26 00:36:34.236759,13.86,6042.0,1.0
2023-06-26 00:37:38.795929,14.65,6012.0,1.0
2023-06-26 00:38:43.299913,14.67,6012.0,1.0
2023-06-26 00:39:47.814169,14.64,6012.0,1.0
2023-06-26 00:40:52.339909,15.05,6000.0,1.0
2023-06-26 00:41:56.858667,14.96,6000.0,1.0
2023-06-26 00:43:01.372252,15.03,6000.0,1.0
2023-06-26 00:44:05.909145,15.42,5988.0,1.0
2023-06-26 00:45:10.446057,15.71,5976.0,1.0
2023-06-26 00:46:15.011877,14.66,6012.0,1.0
2023-06-26 00:47:19.574380,14.73,6012.0,1.0
2023-06-26 00:48:24.111924,15.03,6000.0,1.0
2023-06-26 00:49:28.669031,15.01,6000.0,1.0
2023-06-26 00:50:33.213721,15.36,5988.0,1.0
2023-06-26 00:51:37.777054,15.37,5988.0,1.0
2023-06-26 00:52:42.298759,15.39,5988.0,1.0
2023-06-26 00:53:46.861675,13.92,6036.0,1.0
2023-06-26 00:54:51.407953,14.29,6024.0,1.0
2023-06-26 00:55:55.958529,14.32,6024.0,1.0
2023-06-26 00:57:00.498273,14.37,6024.0,1.0
2023-06-26 00:58:04.999158,14.33,6024.0,1.0
2023-06-26 00:59:09.528019,14.3,6024.0,1.0
2023-06-26 01:00:14.096264,15.47,5982.0,1.0
2023-06-26 01:01:18.646743,13.28,6060.0,1.0
2023-06-26 01:02:23.209146,13.94,6036.0,1.0
2023-06-26 01:03:27.779204,14.31,6024.0,1.0
2023-06-26 01:04:32.347634,14.41,6018.0,1.0
2023-06-26 01:05:36.868721,14.34,6024.0,1.0
2023-06-26 01:06:41.394849,14.83,6006.0,1.0
2023-06-26 01:07:45.966787,14.95,6000.0,1.0
2023-06-26 01:08:50.520087,14.67,6012.0,1.0
2023-06-26 01:09:55.022619,15.05,6000.0,1.0
2023-06-26 01:10:59.544105,15.07,6000.0,1.0
2023-06-26 01:12:04.099836,15.0,6000.0,1.0
2023-06-26 01:13:08.632265,15.41,5988.0,1.0
2023-06-26 01:14:13.202141,13.96,6036.0,1.0
2023-06-26 01:15:17.758152,14.65,6012.0,1.0
