time,distance,litros,litrosTotales
2023-09-18 00:00:29.518648,17.92,5898.0,1.0
2023-09-18 00:01:34.056458,18.0,5892.0,1.0
2023-09-18 00:02:38.593389,18.0,5892.0,1.0
2023-09-18 00:03:43.088490,17.97,5898.0,1.0
2023-09-18 00:04:47.656550,17.95,5898.0,1.0
2023-09-18 00:05:52.187734,17.95,5898.0,1.0
2023-09-18 00:06:56.738286,16.97,5928.0,1.0
2023-09-18 00:08:01.300364,17.6,5910.0,1.0
2023-09-18 00:09:05.844361,17.97,5898.0,1.0
2023-09-18 00:10:10.393261,17.97,5898.0,1.0
2023-09-18 00:11:14.969971,17.92,5898.0,1.0
2023-09-18 00:12:19.549418,17.95,5898.0,1.0
2023-09-18 00:13:24.065300,17.68,5904.0,1.0
2023-09-18 00:14:28.599175,17.63,5910.0,1.0
2023-09-18 00:15:33.155249,17.91,5898.0,1.0
2023-09-18 00:16:37.644484,17.98,5892.0,1.0
2023-09-18 00:17:42.176375,18.0,5892.0,1.0
2023-09-18 00:18:46.696321,18.01,5892.0,1.0
2023-09-18 00:19:51.204645,17.95,5898.0,1.0
2023-09-18 00:20:55.688475,17.97,5898.0,1.0
2023-09-18 00:22:00.247140,17.61,5910.0,1.0
2023-09-18 00:23:04.802814,17.64,5904.0,1.0
2023-09-18 00:24:09.358687,17.31,5916.0,1.0
2023-09-18 00:25:13.914834,17.65,5904.0,1.0
2023-09-18 00:26:18.465024,17.65,5904.0,1.0
2023-09-18 00:27:22.976669,17.63,5910.0,1.0
2023-09-18 00:28:27.541609,17.64,5904.0,1.0
2023-09-18 00:29:32.086550,17.65,5904.0,1.0
2023-09-18 00:30:36.652317,17.94,5898.0,1.0
2023-09-18 00:31:41.232443,17.93,5898.0,1.0
2023-09-18 00:32:45.780232,18.01,5892.0,1.0
2023-09-18 00:33:50.352323,17.66,5904.0,1.0
2023-09-18 00:34:54.886608,17.61,5910.0,1.0
2023-09-18 00:35:59.423053,17.61,5910.0,1.0
2023-09-18 00:37:03.939918,18.17,5886.0,1.0
2023-09-18 00:38:08.552101,17.97,5898.0,1.0
2023-09-18 00:39:13.114543,17.93,5898.0,1.0
2023-09-18 00:40:17.620487,17.99,5892.0,1.0
2023-09-18 00:41:22.184673,17.97,5898.0,1.0
2023-09-18 00:42:26.752829,17.93,5898.0,1.0
2023-09-18 00:43:31.311457,17.64,5904.0,1.0
2023-09-18 00:44:35.828385,17.66,5904.0,1.0
2023-09-18 00:45:40.374601,18.47,5880.0,1.0
2023-09-18 00:46:44.940875,17.95,5898.0,1.0
2023-09-18 00:47:49.472401,17.95,5898.0,1.0
2023-09-18 00:48:54.040538,18.01,5892.0,1.0
2023-09-18 00:49:58.585841,17.97,5898.0,1.0
2023-09-18 00:51:03.134393,17.97,5898.0,1.0
2023-09-18 00:52:07.704336,16.98,5928.0,1.0
2023-09-18 00:53:12.223892,17.7,5904.0,1.0
2023-09-18 00:54:16.736405,17.96,5898.0,1.0
2023-09-18 00:55:21.238956,16.63,5940.0,1.0
2023-09-18 00:56:25.794847,17.66,5904.0,1.0
2023-09-18 00:57:30.352362,17.67,5904.0,1.0
2023-09-18 00:58:34.901765,17.63,5910.0,1.0
2023-09-18 00:59:39.455598,17.98,5892.0,1.0
2023-09-18 01:00:44.025945,18.74,5868.0,1.0
2023-09-18 01:01:48.578324,17.99,5892.0,1.0
2023-09-18 01:02:53.144264,17.99,5892.0,1.0
2023-09-18 01:03:57.689684,17.97,5898.0,1.0
2023-09-18 01:05:02.212477,17.99,5892.0,1.0
2023-09-18 01:06:06.771233,17.64,5904.0,1.0
2023-09-18 01:07:11.304514,17.64,5904.0,1.0
2023-09-18 01:08:15.857466,17.94,5898.0,1.0
2023-09-18 01:09:20.427365,17.91,5898.0,1.0
2023-09-18 01:10:24.992353,17.97,5898.0,1.0
2023-09-18 01:11:29.524272,17.96,5898.0,1.0
2023-09-18 01:12:34.076858,17.97,5898.0,1.0
2023-09-18 01:13:38.613591,17.97,5898.0,1.0
2023-09-18 01:14:43.160550,17.84,5898.0,1.0
2023-09-18 01:15:47.726735,17.59,5910.0,1.0
2023-09-18 01:16:52.282751,17.96,5898.0,1.0
2023-09-18 01:17:56.812105,18.12,5892.0,1.0
2023-09-18 01:19:01.338881,17.98,5892.0,1.0
2023-09-18 01:20:05.865443,17.95,5898.0,1.0
2023-09-18 01:21:10.439673,17.91,5898.0,1.0
2023-09-18 01:22:14.990989,17.97,5898.0,1.0
2023-09-18 01:23:19.561254,17.0,5928.0,1.0
2023-09-18 01:24:24.121029,17.01,5928.0,1.0
2023-09-18 01:25:28.681314,17.64,5904.0,1.0
2023-09-18 01:26:33.249454,17.93,5898.0,1.0
2023-09-18 01:27:37.798662,17.94,5898.0,1.0
2023-09-18 01:28:42.366868,17.93,5898.0,1.0
2023-09-18 01:29:46.942433,17.92,5898.0,1.0
2023-09-18 01:30:51.466493,17.98,5892.0,1.0
2023-09-18 01:31:56.041468,17.03,5928.0,1.0
2023-09-18 01:33:00.608766,17.06,5928.0,1.0
2023-09-18 01:34:05.143838,17.66,5904.0,1.0
2023-09-18 01:35:09.700370,17.99,5892.0,1.0
2023-09-18 01:36:14.274527,17.93,5898.0,1.0
2023-09-18 01:37:18.830576,17.97,5898.0,1.0
2023-09-18 01:38:23.402543,17.95,5898.0,1.0
2023-09-18 01:39:27.904694,18.27,5886.0,1.0
2023-09-18 01:40:32.476025,17.97,5898.0,1.0
2023-09-18 01:41:37.020484,17.02,5928.0,1.0
2023-09-18 01:42:41.603008,17.69,5904.0,1.0
2023-09-18 01:43:46.118310,17.93,5898.0,1.0
2023-09-18 01:44:50.637434,17.92,5898.0,1.0
2023-09-18 01:45:55.188488,17.98,5892.0,1.0
2023-09-18 01:46:59.700473,17.97,5898.0,1.0
2023-09-18 01:48:04.272469,18.0,5892.0,1.0
2023-09-18 01:49:08.803096,17.92,5898.0,1.0
2023-09-18 01:50:13.368540,17.97,5898.0,1.0
2023-09-18 01:51:17.893191,17.0,5928.0,1.0
2023-09-18 01:52:22.465151,18.09,5892.0,1.0
