time,distance,litros,litrosTotales
2024-05-25 00:00:23.446849,17.38,5916.0,1.0
2024-05-25 00:01:29.112845,17.42,5916.0,1.0
2024-05-25 00:02:34.769798,17.41,5916.0,1.0
2024-05-25 00:03:40.456278,16.35,5952.0,1.0
2024-05-25 00:04:46.154578,16.4,5952.0,1.0
2024-05-25 00:05:51.833792,16.42,5952.0,1.0
2024-05-25 00:06:57.533998,16.44,5952.0,1.0
2024-05-25 00:08:03.230030,16.4,5952.0,1.0
2024-05-25 00:09:08.895366,16.36,5952.0,1.0
2024-05-25 00:10:14.591792,16.4,5952.0,1.0
2024-05-25 00:11:20.269084,16.4,5952.0,1.0
2024-05-25 00:12:25.973017,16.36,5952.0,1.0
2024-05-25 00:13:31.659554,16.45,5946.0,1.0
2024-05-25 00:14:37.356770,17.39,5916.0,1.0
2024-05-25 00:15:43.027505,17.34,5916.0,1.0
2024-05-25 00:16:48.708024,17.4,5916.0,1.0
2024-05-25 00:17:54.361209,16.42,5952.0,1.0
2024-05-25 00:19:00.011579,16.39,5952.0,1.0
2024-05-25 00:20:05.700750,16.37,5952.0,1.0
2024-05-25 00:21:11.378663,16.44,5952.0,1.0
2024-05-25 00:22:17.079245,16.38,5952.0,1.0
2024-05-25 00:23:22.732737,16.4,5952.0,1.0
2024-05-25 00:24:28.416127,16.38,5952.0,1.0
2024-05-25 00:25:34.083473,16.41,5952.0,1.0
2024-05-25 00:26:39.740380,16.37,5952.0,1.0
2024-05-25 00:27:45.443420,16.44,5952.0,1.0
2024-05-25 00:28:51.135870,16.43,5952.0,1.0
2024-05-25 00:29:56.830695,16.38,5952.0,1.0
2024-05-25 00:31:02.522294,16.44,5952.0,1.0
2024-05-25 00:32:08.200501,16.43,5952.0,1.0
2024-05-25 00:33:13.877739,16.36,5952.0,1.0
2024-05-25 00:34:19.581425,16.4,5952.0,1.0
2024-05-25 00:35:25.250396,16.45,5946.0,1.0
2024-05-25 00:36:30.905892,16.44,5952.0,1.0
2024-05-25 00:37:36.598740,16.45,5946.0,1.0
2024-05-25 00:38:42.303960,16.43,5952.0,1.0
2024-05-25 00:39:47.969429,16.36,5952.0,1.0
2024-05-25 00:40:53.617088,16.39,5952.0,1.0
2024-05-25 00:41:59.314179,16.37,5952.0,1.0
2024-05-25 00:43:04.969950,16.43,5952.0,1.0
2024-05-25 00:44:10.678153,16.46,5946.0,1.0
2024-05-25 00:45:16.332362,16.43,5952.0,1.0
2024-05-25 00:46:22.033196,16.44,5952.0,1.0
2024-05-25 00:47:27.667685,16.42,5952.0,1.0
2024-05-25 00:48:33.315637,17.42,5916.0,1.0
2024-05-25 00:49:38.977824,17.36,5916.0,1.0
2024-05-25 00:50:44.659606,17.37,5916.0,1.0
2024-05-25 00:51:50.363109,17.35,5916.0,1.0
2024-05-25 00:52:56.031016,16.38,5952.0,1.0
2024-05-25 00:54:01.731983,16.4,5952.0,1.0
2024-05-25 00:55:07.387595,16.4,5952.0,1.0
2024-05-25 00:56:13.060227,16.4,5952.0,1.0
2024-05-25 00:57:18.722050,16.43,5952.0,1.0
2024-05-25 00:58:24.422768,16.38,5952.0,1.0
2024-05-25 00:59:30.130896,16.36,5952.0,1.0
