time,distance,litros,litrosTotales
2023-11-29 00:00:29.866684,17.79,5904.0,1.0
2023-11-29 00:01:37.101246,18.69,5868.0,1.0
2023-11-29 00:02:44.352642,18.69,5868.0,1.0
2023-11-29 00:03:51.618564,19.03,5856.0,1.0
2023-11-29 00:04:58.852546,17.76,5904.0,1.0
2023-11-29 00:06:06.104973,17.77,5904.0,1.0
2023-11-29 00:07:13.369346,19.01,5856.0,1.0
2023-11-29 00:08:20.607311,19.0,5856.0,1.0
2023-11-29 00:09:27.889228,19.02,5856.0,1.0
2023-11-29 00:10:35.179959,19.0,5856.0,1.0
2023-11-29 00:11:42.464739,18.09,5892.0,1.0
2023-11-29 00:12:49.762129,18.08,5892.0,1.0
2023-11-29 00:13:57.036888,18.02,5892.0,1.0
2023-11-29 00:15:04.351031,18.09,5892.0,1.0
2023-11-29 00:16:11.631174,18.08,5892.0,1.0
2023-11-29 00:17:18.845013,18.05,5892.0,1.0
2023-11-29 00:18:26.097878,18.06,5892.0,1.0
2023-11-29 00:19:33.343364,18.06,5892.0,1.0
2023-11-29 00:20:40.626734,18.06,5892.0,1.0
2023-11-29 00:21:47.915635,18.04,5892.0,1.0
2023-11-29 00:22:55.180430,18.04,5892.0,1.0
2023-11-29 00:24:02.431912,17.82,5898.0,1.0
2023-11-29 00:25:09.700635,18.11,5892.0,1.0
2023-11-29 00:26:16.945488,18.03,5892.0,1.0
2023-11-29 00:27:24.148045,18.04,5892.0,1.0
2023-11-29 00:28:31.405104,18.26,5886.0,1.0
2023-11-29 00:29:38.682333,18.13,5892.0,1.0
2023-11-29 00:30:45.894896,18.07,5892.0,1.0
2023-11-29 00:31:53.164476,18.03,5892.0,1.0
2023-11-29 00:33:00.449522,18.06,5892.0,1.0
2023-11-29 00:34:07.664971,18.03,5892.0,1.0
2023-11-29 00:35:14.915508,18.08,5892.0,1.0
2023-11-29 00:36:22.162271,18.04,5892.0,1.0
2023-11-29 00:37:29.449697,18.06,5892.0,1.0
2023-11-29 00:38:36.706846,18.05,5892.0,1.0
2023-11-29 00:39:43.980491,18.02,5892.0,1.0
2023-11-29 00:40:51.202328,18.74,5868.0,1.0
2023-11-29 00:41:58.485140,19.04,5856.0,1.0
2023-11-29 00:43:05.736671,19.01,5856.0,1.0
2023-11-29 00:44:13.007272,19.05,5856.0,1.0
2023-11-29 00:45:20.225149,19.07,5856.0,1.0
2023-11-29 00:46:27.515687,19.01,5856.0,1.0
2023-11-29 00:47:34.780657,18.11,5892.0,1.0
2023-11-29 00:48:42.022735,18.02,5892.0,1.0
2023-11-29 00:49:49.304609,18.02,5892.0,1.0
2023-11-29 00:50:56.588284,18.08,5892.0,1.0
2023-11-29 00:52:03.894446,18.0,5892.0,1.0
2023-11-29 00:53:11.150797,18.07,5892.0,1.0
2023-11-29 00:54:18.457332,18.02,5892.0,1.0
2023-11-29 00:55:25.709652,18.04,5892.0,1.0
2023-11-29 00:56:32.952599,18.05,5892.0,1.0
2023-11-29 00:57:40.220732,18.09,5892.0,1.0
2023-11-29 00:58:47.497282,18.09,5892.0,1.0
2023-11-29 00:59:54.765812,18.02,5892.0,1.0
2023-11-29 01:01:02.022844,18.06,5892.0,1.0
2023-11-29 01:02:09.308515,18.06,5892.0,1.0
2023-11-29 01:03:16.599055,18.03,5892.0,1.0
2023-11-29 01:04:23.820487,18.03,5892.0,1.0
2023-11-29 01:05:31.093517,18.03,5892.0,1.0
2023-11-29 01:06:38.372536,18.06,5892.0,1.0
2023-11-29 01:07:45.618628,18.59,5874.0,1.0
2023-11-29 01:08:52.840218,19.01,5856.0,1.0
2023-11-29 01:10:00.140168,19.05,5856.0,1.0
2023-11-29 01:11:07.431112,18.98,5862.0,1.0
2023-11-29 01:12:14.693748,19.01,5856.0,1.0
2023-11-29 01:13:21.987620,18.69,5868.0,1.0
2023-11-29 01:14:29.269046,18.69,5868.0,1.0
2023-11-29 01:15:36.518049,18.7,5868.0,1.0
2023-11-29 01:16:43.765580,18.74,5868.0,1.0
2023-11-29 01:17:51.012499,18.72,5868.0,1.0
2023-11-29 01:18:58.272894,18.73,5868.0,1.0
2023-11-29 01:20:05.544816,18.73,5868.0,1.0
2023-11-29 01:21:12.837280,19.12,5856.0,1.0
2023-11-29 01:22:20.097443,17.7,5904.0,1.0
2023-11-29 01:23:27.380671,18.99,5862.0,1.0
2023-11-29 01:24:34.671467,18.98,5862.0,1.0
2023-11-29 01:25:41.900456,19.02,5856.0,1.0
2023-11-29 01:26:49.180828,19.14,5856.0,1.0
2023-11-29 01:27:56.433233,19.02,5856.0,1.0
2023-11-29 01:29:03.716637,18.02,5892.0,1.0
2023-11-29 01:30:10.947585,17.82,5898.0,1.0
2023-11-29 01:31:18.232594,18.06,5892.0,1.0
2023-11-29 01:32:25.521447,18.04,5892.0,1.0
2023-11-29 01:33:32.796012,18.05,5892.0,1.0
2023-11-29 01:34:40.044529,18.06,5892.0,1.0
2023-11-29 01:35:47.284607,18.0,5892.0,1.0
2023-11-29 01:36:54.585459,18.05,5892.0,1.0
2023-11-29 01:38:01.872840,18.05,5892.0,1.0
2023-11-29 01:39:09.149899,18.05,5892.0,1.0
2023-11-29 01:40:16.392624,18.07,5892.0,1.0
2023-11-29 01:41:23.669476,18.07,5892.0,1.0
2023-11-29 01:42:30.969656,18.07,5892.0,1.0
2023-11-29 01:43:38.244992,18.07,5892.0,1.0
2023-11-29 01:44:45.479520,18.74,5868.0,1.0
2023-11-29 01:45:52.699560,18.93,5862.0,1.0
2023-11-29 01:46:59.980716,19.22,5850.0,1.0
2023-11-29 01:48:07.230126,17.79,5904.0,1.0
2023-11-29 01:49:14.476708,19.03,5856.0,1.0
2023-11-29 01:50:21.761617,18.83,5862.0,1.0
2023-11-29 01:51:29.056893,19.0,5856.0,1.0
2023-11-29 01:52:36.311978,19.09,5856.0,1.0
2023-11-29 01:53:43.549592,18.07,5892.0,1.0
2023-11-29 01:54:50.840627,18.1,5892.0,1.0
2023-11-29 01:55:58.096912,18.09,5892.0,1.0
2023-11-29 01:57:05.340839,18.07,5892.0,1.0
2023-11-29 01:58:12.627167,18.04,5892.0,1.0
2023-11-29 01:59:19.916541,18.04,5892.0,1.0
2023-11-29 02:00:27.176613,18.03,5892.0,1.0
2023-11-29 02:01:34.439524,18.07,5892.0,1.0
2023-11-29 02:02:41.696457,18.07,5892.0,1.0
2023-11-29 02:03:48.979170,18.09,5892.0,1.0
2023-11-29 02:04:56.214725,18.04,5892.0,1.0
2023-11-29 02:06:03.460635,18.1,5892.0,1.0
2023-11-29 02:07:10.758675,18.1,5892.0,1.0
2023-11-29 02:08:18.021719,18.08,5892.0,1.0
2023-11-29 02:09:25.282363,18.04,5892.0,1.0
2023-11-29 02:10:32.542572,18.09,5892.0,1.0
2023-11-29 02:11:39.775903,18.08,5892.0,1.0
2023-11-29 02:12:47.022351,18.05,5892.0,1.0
2023-11-29 02:13:54.302340,18.06,5892.0,1.0
2023-11-29 02:15:01.526358,18.08,5892.0,1.0
2023-11-29 02:16:08.784617,18.06,5892.0,1.0
2023-11-29 02:17:16.069127,18.02,5892.0,1.0
2023-11-29 02:18:23.323502,18.08,5892.0,1.0
2023-11-29 02:19:30.563494,18.07,5892.0,1.0
2023-11-29 02:20:37.776642,18.01,5892.0,1.0
2023-11-29 02:21:45.048575,18.42,5880.0,1.0
2023-11-29 02:22:52.350231,17.75,5904.0,1.0
2023-11-29 02:23:59.604671,19.02,5856.0,1.0
2023-11-29 02:25:06.899438,19.0,5856.0,1.0
2023-11-29 02:26:14.187814,19.06,5856.0,1.0
2023-11-29 02:27:21.472978,19.04,5856.0,1.0
2023-11-29 02:28:28.758966,19.02,5856.0,1.0
2023-11-29 02:29:35.984613,18.04,5892.0,1.0
2023-11-29 02:30:43.224493,18.06,5892.0,1.0
2023-11-29 02:31:50.519164,18.09,5892.0,1.0
2023-11-29 02:32:57.762436,18.04,5892.0,1.0
2023-11-29 02:34:05.008187,18.06,5892.0,1.0
2023-11-29 02:35:12.300590,18.04,5892.0,1.0
2023-11-29 02:36:19.532489,18.04,5892.0,1.0
2023-11-29 02:37:26.811950,18.07,5892.0,1.0
2023-11-29 02:38:34.097848,18.07,5892.0,1.0
2023-11-29 02:39:41.388616,18.03,5892.0,1.0
2023-11-29 02:40:48.611816,18.09,5892.0,1.0
2023-11-29 02:41:55.861983,18.66,5868.0,1.0
2023-11-29 02:43:03.097300,18.67,5868.0,1.0
2023-11-29 02:44:10.387561,19.03,5856.0,1.0
2023-11-29 02:45:17.677874,19.01,5856.0,1.0
2023-11-29 02:46:24.932646,19.0,5856.0,1.0
2023-11-29 02:47:32.169109,17.69,5904.0,1.0
2023-11-29 02:48:39.404694,18.67,5868.0,1.0
2023-11-29 02:49:46.682575,18.69,5868.0,1.0
2023-11-29 02:50:53.955109,18.67,5868.0,1.0
2023-11-29 02:52:01.228684,18.69,5868.0,1.0
2023-11-29 02:53:08.456733,18.7,5868.0,1.0
2023-11-29 02:54:15.732655,18.72,5868.0,1.0
2023-11-29 02:55:22.997080,19.06,5856.0,1.0
2023-11-29 02:56:30.267582,18.97,5862.0,1.0
2023-11-29 02:57:37.531126,19.03,5856.0,1.0
2023-11-29 02:58:44.775982,17.9,5898.0,1.0
2023-11-29 02:59:52.034597,18.4,5880.0,1.0
2023-11-29 03:00:59.264524,18.33,5880.0,1.0
