time,distance,litros,litrosTotales
2023-06-11 00:00:43.406050,15.7,5976.0,1.0
2023-06-11 00:01:47.892420,15.08,6000.0,1.0
2023-06-11 00:02:52.477320,15.03,6000.0,1.0
2023-06-11 00:03:57.024372,14.69,6012.0,1.0
2023-06-11 00:05:01.553922,14.63,6012.0,1.0
2023-06-11 00:06:06.075487,15.07,6000.0,1.0
2023-06-11 00:07:10.629717,14.75,6006.0,1.0
2023-06-11 00:08:15.164406,14.37,6024.0,1.0
2023-06-11 00:09:19.700556,15.06,6000.0,1.0
2023-06-11 00:10:24.216479,14.29,6024.0,1.0
2023-06-11 00:11:28.768251,13.62,6048.0,1.0
2023-06-11 00:12:33.340342,14.3,6024.0,1.0
2023-06-11 00:13:37.840771,13.92,6036.0,1.0
2023-06-11 00:14:42.384331,13.98,6036.0,1.0
2023-06-11 00:15:46.913909,12.9,6072.0,1.0
2023-06-11 00:16:51.453729,15.42,5988.0,1.0
2023-06-11 00:17:56.008434,15.74,5976.0,1.0
2023-06-11 00:19:00.545976,15.42,5988.0,1.0
2023-06-11 00:20:05.080386,14.66,6012.0,1.0
2023-06-11 00:21:09.640446,14.7,6012.0,1.0
2023-06-11 00:22:14.164430,14.67,6012.0,1.0
2023-06-11 00:23:18.726629,14.71,6012.0,1.0
2023-06-11 00:24:23.270131,14.7,6012.0,1.0
2023-06-11 00:25:27.815393,14.73,6012.0,1.0
2023-06-11 00:26:32.389613,14.7,6012.0,1.0
2023-06-11 00:27:36.886986,14.7,6012.0,1.0
2023-06-11 00:28:41.408370,14.7,6012.0,1.0
2023-06-11 00:29:45.960495,14.61,6012.0,1.0
2023-06-11 00:30:50.505198,14.71,6012.0,1.0
2023-06-11 00:31:55.052230,14.66,6012.0,1.0
2023-06-11 00:32:59.619269,16.04,5964.0,1.0
2023-06-11 00:34:04.161693,15.08,6000.0,1.0
2023-06-11 00:35:08.680394,14.65,6012.0,1.0
2023-06-11 00:36:13.263631,15.75,5976.0,1.0
2023-06-11 00:37:17.772522,15.08,6000.0,1.0
2023-06-11 00:38:22.315426,13.99,6036.0,1.0
2023-06-11 00:39:26.869651,14.7,6012.0,1.0
2023-06-11 00:40:31.412313,13.67,6048.0,1.0
2023-06-11 00:41:35.944330,14.34,6024.0,1.0
2023-06-11 00:42:40.510143,13.33,6060.0,1.0
2023-06-11 00:43:45.063146,13.96,6036.0,1.0
2023-06-11 00:44:49.587856,12.95,6072.0,1.0
2023-06-11 00:45:54.154118,15.02,6000.0,1.0
2023-06-11 00:46:58.708596,15.05,6000.0,1.0
2023-06-11 00:48:03.255725,15.05,6000.0,1.0
2023-06-11 00:49:07.810959,15.06,6000.0,1.0
2023-06-11 00:50:12.365877,14.67,6012.0,1.0
2023-06-11 00:51:16.921576,14.88,6006.0,1.0
2023-06-11 00:52:21.440088,14.68,6012.0,1.0
2023-06-11 00:53:26.004384,14.7,6012.0,1.0
2023-06-11 00:54:30.544595,15.03,6000.0,1.0
2023-06-11 00:55:35.100653,14.35,6024.0,1.0
2023-06-11 00:56:39.652818,14.7,6012.0,1.0
2023-06-11 00:57:44.217161,14.71,6012.0,1.0
2023-06-11 00:58:48.731554,14.7,6012.0,1.0
2023-06-11 00:59:53.236622,14.69,6012.0,1.0
2023-06-11 01:00:57.790283,14.69,6012.0,1.0
2023-06-11 01:02:02.300642,14.35,6024.0,1.0
2023-06-11 01:03:06.873762,15.09,5994.0,1.0
2023-06-11 01:04:11.388380,14.33,6024.0,1.0
2023-06-11 01:05:15.922664,15.35,5988.0,1.0
2023-06-11 01:06:20.472353,14.69,6012.0,1.0
2023-06-11 01:07:25.033191,14.01,6036.0,1.0
2023-06-11 01:08:29.567594,14.67,6012.0,1.0
2023-06-11 01:09:34.117995,13.58,6048.0,1.0
2023-06-11 01:10:38.733251,14.29,6024.0,1.0
2023-06-11 01:11:43.301614,13.18,6066.0,1.0
2023-06-11 01:12:47.841434,13.97,6036.0,1.0
2023-06-11 01:13:52.370628,12.92,6072.0,1.0
2023-06-11 01:14:56.936913,13.69,6048.0,1.0
2023-06-11 01:16:01.464039,14.39,6024.0,1.0
2023-06-11 01:17:06.020357,14.33,6024.0,1.0
2023-06-11 01:18:10.608896,15.39,5988.0,1.0
2023-06-11 01:19:15.131469,15.04,6000.0,1.0
2023-06-11 01:20:19.686507,15.01,6000.0,1.0
2023-06-11 01:21:24.243006,15.06,6000.0,1.0
2023-06-11 01:22:28.797856,14.7,6012.0,1.0
2023-06-11 01:23:33.341483,15.02,6000.0,1.0
2023-06-11 01:24:37.853535,14.65,6012.0,1.0
2023-06-11 01:25:42.376359,14.67,6012.0,1.0
2023-06-11 01:26:46.880376,14.7,6012.0,1.0
2023-06-11 01:27:51.430807,14.68,6012.0,1.0
2023-06-11 01:28:55.955730,15.64,5976.0,1.0
2023-06-11 01:30:00.526882,15.94,5964.0,1.0
2023-06-11 01:31:05.051816,16.08,5964.0,1.0
2023-06-11 01:32:09.604872,15.41,5988.0,1.0
2023-06-11 01:33:14.126454,15.03,6000.0,1.0
2023-06-11 01:34:18.668965,14.64,6012.0,1.0
2023-06-11 01:35:23.252620,13.97,6036.0,1.0
2023-06-11 01:36:27.768440,14.65,6012.0,1.0
2023-06-11 01:37:32.342183,13.94,6036.0,1.0
2023-06-11 01:38:36.909151,14.64,6012.0,1.0
2023-06-11 01:39:41.447787,13.6,6048.0,1.0
2023-06-11 01:40:46.001792,15.38,5988.0,1.0
2023-06-11 01:41:50.564108,14.44,6018.0,1.0
2023-06-11 01:42:55.148549,15.78,5970.0,1.0
2023-06-11 01:43:59.716581,15.0,6000.0,1.0
2023-06-11 01:45:04.276279,14.68,6012.0,1.0
2023-06-11 01:46:08.844424,15.0,6000.0,1.0
2023-06-11 01:47:13.364509,14.64,6012.0,1.0
2023-06-11 01:48:17.932936,14.71,6012.0,1.0
2023-06-11 01:49:22.453576,14.69,6012.0,1.0
2023-06-11 01:50:27.010868,14.64,6012.0,1.0
2023-06-11 01:51:31.562628,14.7,6012.0,1.0
2023-06-11 01:52:36.106171,14.69,6012.0,1.0
2023-06-11 01:53:40.610204,14.64,6012.0,1.0
2023-06-11 01:54:45.136463,16.03,5964.0,1.0
2023-06-11 01:55:49.683898,15.08,6000.0,1.0
2023-06-11 01:56:54.229730,14.36,6024.0,1.0
2023-06-11 01:57:58.756124,15.36,5988.0,1.0
2023-06-11 01:59:03.301349,14.7,6012.0,1.0
2023-06-11 02:00:07.868894,14.06,6036.0,1.0
2023-06-11 02:01:12.430490,14.68,6012.0,1.0
