time,distance,litros,litrosTotales
2024-05-09 00:00:27.200572,16.41,5952.0,1.0
2024-05-09 00:01:32.872898,16.45,5946.0,1.0
2024-05-09 00:02:38.564070,16.74,5940.0,1.0
2024-05-09 00:03:44.264084,16.79,5934.0,1.0
2024-05-09 00:04:49.943487,16.73,5940.0,1.0
2024-05-09 00:05:55.634291,16.47,5946.0,1.0
2024-05-09 00:07:01.306173,16.4,5952.0,1.0
2024-05-09 00:08:07.005702,16.74,5940.0,1.0
2024-05-09 00:09:12.700590,16.77,5940.0,1.0
2024-05-09 00:10:18.371797,16.44,5952.0,1.0
2024-05-09 00:11:24.073295,16.45,5946.0,1.0
2024-05-09 00:12:29.769064,16.74,5940.0,1.0
2024-05-09 00:13:35.480109,16.78,5940.0,1.0
2024-05-09 00:14:41.135882,16.69,5940.0,1.0
2024-05-09 00:15:46.832757,16.73,5940.0,1.0
2024-05-09 00:16:52.534126,16.92,5934.0,1.0
2024-05-09 00:17:58.207940,16.78,5940.0,1.0
2024-05-09 00:19:03.910372,16.72,5940.0,1.0
2024-05-09 00:20:09.603910,16.73,5940.0,1.0
2024-05-09 00:21:15.287655,16.76,5940.0,1.0
2024-05-09 00:22:20.968407,16.7,5940.0,1.0
2024-05-09 00:23:26.660012,16.71,5940.0,1.0
2024-05-09 00:24:32.331597,16.75,5940.0,1.0
2024-05-09 00:25:37.987374,16.75,5940.0,1.0
2024-05-09 00:26:43.683612,16.75,5940.0,1.0
2024-05-09 00:27:49.377434,16.72,5940.0,1.0
2024-05-09 00:28:55.075469,16.72,5940.0,1.0
2024-05-09 00:30:00.773959,16.73,5940.0,1.0
2024-05-09 00:31:06.464816,16.74,5940.0,1.0
2024-05-09 00:32:12.193129,16.68,5940.0,1.0
2024-05-09 00:33:17.887337,16.37,5952.0,1.0
2024-05-09 00:34:23.587464,16.71,5940.0,1.0
2024-05-09 00:35:29.254711,16.73,5940.0,1.0
2024-05-09 00:36:34.951507,16.72,5940.0,1.0
2024-05-09 00:37:40.628552,16.42,5952.0,1.0
2024-05-09 00:38:46.329912,16.78,5940.0,1.0
2024-05-09 00:39:52.032164,16.44,5952.0,1.0
2024-05-09 00:40:57.688371,16.45,5946.0,1.0
2024-05-09 00:42:03.378016,16.39,5952.0,1.0
2024-05-09 00:43:09.056485,16.74,5940.0,1.0
